,year,month,location,ira,product_category,brand,sku_id,item_per_bundle,shape,with_alcohol,filling,volume,price,Archer,Monk,Dwarf,Centaur,Gremlin,Genie,Demon,Ghost,Minotaur,Medusa,Goblin,Orc,Gargoyle,Pegasus,Pirate,Unicorn,Giant,Elf,Angel,other
921,2018,6,Alpha City,AC,Chocolates,Ferrero Rocher,sku #31,1,Square,No,Nothing,2532.0,1.2562940584088618,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
922,2018,6,Alpha City,AC,Chocolates,Ferrero Rocher,sku #38,1,Standart,Yes,Nothing,1998.0,1.2562940584088618,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
923,2018,6,Alpha City,AC,Chocolates,Ferrero Rocher,sku #41,1,Standart,No,Nothing,54.0,1.2562940584088618,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
924,2018,6,Alpha City,AC,Chocolates,Ferrero Rocher,sku #46,1,Standart,No,Nothing,2730.0,1.2562940584088618,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
925,2018,6,Alpha City,AC,Chocolates,Ferrero Rocher,sku #48,2,Standart,No,Nothing,6816.0,2.2608257804632426,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
926,2018,6,Alpha City,AC,Chocolates,Ferrero Rocher,sku #49,1,Standart,No,Nothing,5508.0,1.2562940584088618,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
927,2018,6,Alpha City,AC,Chocolates,Milka,sku #42,1,Standart,No,Nothing,312.0,1.445115810674723,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
928,2018,6,Alpha City,AC,Chocolates,Milka,sku #67,1,Standart,No,Nothing,660.0,1.445115810674723,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
929,2018,6,Alpha City,AC,Chocolates,Snickers,sku #94,1,Standart,No,Nothing,1104.0,1.1832829808660623,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
930,2018,6,Alpha City,AC,Chocolates,Toblerone,sku #25,1,Standart,No,Nothing,8514.0,1.2562940584088618,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
931,2018,6,Alpha City,AC,Chocolates,Toblerone,sku #73,1,Standart,No,Nothing,4704.0,1.2562940584088618,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
932,2018,6,Alpha City,AC,Chocolates,Twix,sku #78,1,Standart,No,Nothing,330.0,1.2562940584088618,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
933,2018,6,Alpha City,AC,Lollipops,Chupa Chups,sku #100,1,Round,Yes,Nuts,492.0,1.2562940584088618,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
934,2018,6,Alpha City,AC,Lollipops,Chupa Chups,sku #76,1,Round,Yes,Nuts,3168.0,1.2562940584088618,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
935,2018,6,Alpha City,AC,Lollipops,Chupa Chups,sku #77,1,Round,No,Nuts,3048.0,1.2562940584088618,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
936,2018,6,Alpha City,AC,Lollipops,Chupa Chups,sku #97,1,Round,No,Nuts,4368.0,1.2562940584088618,939.0,1246.0,880.0,2841.0,1815.0,7090.0,2958.0,1286.0,370.0,637.0,689.0,2235.0,1927.0,1046.0,32323.0,2685.0,989.0,9843.0,1374.0,11959.0
937,2018,6,Moon,MN,Chocolates,Cadbury,sku #34,1,Standart,No,Nothing,1752.0,1.069782751810402,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
938,2018,6,Moon,MN,Chocolates,Cadbury,sku #37,1,Standart,No,Nothing,312.0,1.069782751810402,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
939,2018,6,Moon,MN,Chocolates,Ferrero Rocher,sku #16,3,Standart,No,Nothing,4626.0,3.0859117840684647,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
940,2018,6,Moon,MN,Chocolates,Ferrero Rocher,sku #22,2,Standart,No,Nothing,9264.0,2.1807109940750493,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
941,2018,6,Moon,MN,Chocolates,Ferrero Rocher,sku #28,3,Standart,No,Nothing,7020.0,3.0859117840684647,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
942,2018,6,Moon,MN,Chocolates,Ferrero Rocher,sku #30,1,Standart,No,Nothing,5706.0,1.2069343866578892,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
943,2018,6,Moon,MN,Chocolates,Ferrero Rocher,sku #31,1,Square,No,Nothing,1782.0,1.2336354481369587,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
944,2018,6,Moon,MN,Chocolates,Ferrero Rocher,sku #41,1,Standart,No,Nothing,840.0,1.2069343866578892,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
945,2018,6,Moon,MN,Chocolates,Ferrero Rocher,sku #48,2,Standart,No,Nothing,4764.0,2.1807109940750493,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
946,2018,6,Moon,MN,Chocolates,Ferrero Rocher,sku #60,1,Standart,No,Nothing,4140.0,1.2069343866578892,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
947,2018,6,Moon,MN,Chocolates,Toblerone,sku #17,2,Standart,No,Nothing,936.0,2.057274522712312,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
948,2018,6,Moon,MN,Chocolates,Toblerone,sku #5,1,Standart,No,Nothing,648.0,1.2069343866578892,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
949,2018,6,Moon,MN,Lollipops,Chupa Chups,sku #100,1,Round,Yes,Nuts,174.0,1.2864823348694316,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
950,2018,6,Moon,MN,Lollipops,Chupa Chups,sku #76,1,Round,Yes,Nuts,168.0,1.2864823348694316,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
951,2018,6,Moon,MN,Lollipops,Chupa Chups,sku #77,1,Round,No,Nuts,354.0,1.2864823348694316,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
952,2018,6,Moon,MN,Lollipops,Chupa Chups,sku #97,1,Round,No,Nuts,276.0,1.2864823348694316,80.0,93.0,56.0,151.0,683.0,1064.0,73.0,338.0,59.0,281.0,225.0,109.0,539.0,356.0,16090.0,1304.0,11.0,966.0,714.0,2130.0
953,2018,6,Pirate Bay,PB,Chocolates,Cadbury,sku #79,1,Standart,No,Nothing,744.0,1.1983887210473312,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
954,2018,6,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #106,1,Standart,No,Nothing,438.0,1.2562940584088618,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
955,2018,6,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #15,1,Standart,No,Nothing,3360.0,1.2562940584088618,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
956,2018,6,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #16,3,Standart,No,Nothing,6012.0,3.2099697885196377,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
957,2018,6,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #22,2,Standart,No,Nothing,11232.0,2.2608257804632426,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
958,2018,6,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #28,3,Standart,No,Nothing,5328.0,3.2099697885196377,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
959,2018,6,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #30,1,Standart,No,Nothing,7812.0,1.2562940584088618,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
960,2018,6,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #31,1,Square,No,Nothing,1068.0,1.2562940584088618,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
961,2018,6,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #38,1,Standart,Yes,Nothing,2268.0,1.2562940584088618,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
962,2018,6,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #46,1,Standart,No,Nothing,4662.0,1.2562940584088618,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
963,2018,6,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #48,2,Standart,No,Nothing,6168.0,2.2608257804632426,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
964,2018,6,Pirate Bay,PB,Chocolates,Ferrero Rocher,sku #49,1,Standart,No,Nothing,1026.0,1.2562940584088618,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
965,2018,6,Pirate Bay,PB,Chocolates,Milka,sku #42,1,Standart,No,Nothing,180.0,1.445115810674723,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
966,2018,6,Pirate Bay,PB,Chocolates,Milka,sku #67,1,Standart,No,Nothing,426.0,1.445115810674723,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
967,2018,6,Pirate Bay,PB,Chocolates,Snickers,sku #94,1,Standart,No,Nothing,516.0,1.1832829808660623,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
968,2018,6,Pirate Bay,PB,Chocolates,Toblerone,sku #25,1,Standart,No,Nothing,3498.0,1.2562940584088618,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
969,2018,6,Pirate Bay,PB,Chocolates,Toblerone,sku #73,1,Standart,No,Nothing,2034.0,1.2562940584088618,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
970,2018,6,Pirate Bay,PB,Lollipops,Chupa Chups,sku #100,1,Round,Yes,Nuts,426.0,1.2562940584088618,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
971,2018,6,Pirate Bay,PB,Lollipops,Chupa Chups,sku #76,1,Round,Yes,Nuts,3342.0,1.2562940584088618,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
972,2018,6,Pirate Bay,PB,Lollipops,Chupa Chups,sku #77,1,Round,No,Nuts,2964.0,1.2562940584088618,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
973,2018,6,Pirate Bay,PB,Lollipops,Chupa Chups,sku #97,1,Round,No,Nuts,4122.0,1.2562940584088618,221.0,327.0,280.0,870.0,8887.0,1383.0,387.0,584.0,866.0,504.0,526.0,1095.0,845.0,700.0,15431.0,1821.0,361.0,2634.0,1440.0,6189.0
974,2018,7,Alpha City,AC,Chocolates,Cadbury,sku #79,1,Standart,No,Nothing,14340.0,1.2254144784265266,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
975,2018,7,Alpha City,AC,Chocolates,Ferrero Rocher,sku #106,1,Standart,No,Nothing,4392.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
976,2018,7,Alpha City,AC,Chocolates,Ferrero Rocher,sku #15,1,Standart,No,Nothing,16944.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
977,2018,7,Alpha City,AC,Chocolates,Ferrero Rocher,sku #16,3,Standart,No,Nothing,10548.0,3.2823602100710523,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
978,2018,7,Alpha City,AC,Chocolates,Ferrero Rocher,sku #22,2,Standart,No,Nothing,20436.0,2.311811347955926,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
979,2018,7,Alpha City,AC,Chocolates,Ferrero Rocher,sku #28,3,Standart,No,Nothing,4140.0,3.2823602100710523,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
980,2018,7,Alpha City,AC,Chocolates,Ferrero Rocher,sku #30,1,Standart,No,Nothing,17886.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
981,2018,7,Alpha City,AC,Chocolates,Ferrero Rocher,sku #31,1,Square,No,Nothing,3216.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
982,2018,7,Alpha City,AC,Chocolates,Ferrero Rocher,sku #38,1,Standart,Yes,Nothing,2334.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
983,2018,7,Alpha City,AC,Chocolates,Ferrero Rocher,sku #41,1,Standart,No,Nothing,2022.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
984,2018,7,Alpha City,AC,Chocolates,Ferrero Rocher,sku #46,1,Standart,No,Nothing,3720.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
985,2018,7,Alpha City,AC,Chocolates,Ferrero Rocher,sku #48,2,Standart,No,Nothing,10428.0,2.311811347955926,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
986,2018,7,Alpha City,AC,Chocolates,Ferrero Rocher,sku #49,1,Standart,No,Nothing,6228.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
987,2018,7,Alpha City,AC,Chocolates,Milka,sku #42,1,Standart,No,Nothing,468.0,1.477705694573164,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
988,2018,7,Alpha City,AC,Chocolates,Milka,sku #67,1,Standart,No,Nothing,804.0,1.477705694573164,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
989,2018,7,Alpha City,AC,Chocolates,Snickers,sku #94,1,Standart,No,Nothing,1608.0,1.2099680774379569,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
990,2018,7,Alpha City,AC,Chocolates,Toblerone,sku #25,1,Standart,No,Nothing,11028.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
991,2018,7,Alpha City,AC,Chocolates,Toblerone,sku #73,1,Standart,No,Nothing,6078.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
992,2018,7,Alpha City,AC,Chocolates,Twix,sku #78,1,Standart,No,Nothing,6084.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
993,2018,7,Alpha City,AC,Lollipops,Chupa Chups,sku #100,1,Round,Yes,Nuts,2400.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
994,2018,7,Alpha City,AC,Lollipops,Chupa Chups,sku #76,1,Round,Yes,Nuts,2376.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
995,2018,7,Alpha City,AC,Lollipops,Chupa Chups,sku #77,1,Round,No,Nuts,3852.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
996,2018,7,Alpha City,AC,Lollipops,Chupa Chups,sku #97,1,Round,No,Nuts,4362.0,1.2846256822160431,927.0,1227.0,940.0,3134.0,2268.0,7622.0,1832.0,1479.0,321.0,755.0,822.0,2171.0,1846.0,1317.0,46835.0,3013.0,2327.0,10459.0,1559.0,14440.0
997,2018,7,Moon,MN,Chocolates,Cadbury,sku #79,1,Standart,No,Nothing,3690.0,1.092436974789916,73.0,82.0,70.0,168.0,945.0,1023.0,76.0,348.0,70.0,216.0,240.0,114.0,410.0,342.0,18177.0,1178.0,6.0,882.0,722.0,2245.0
998,2018,7,Moon,MN,Chocolates,Ferrero Rocher,sku #16,3,Standart,No,Nothing,5670.0,3.1512605042016806,73.0,82.0,70.0,168.0,945.0,1023.0,76.0,348.0,70.0,216.0,240.0,114.0,410.0,342.0,18177.0,1178.0,6.0,882.0,722.0,2245.0
999,2018,7,Moon,MN,Chocolates,Ferrero Rocher,sku #22,2,Standart,No,Nothing,11544.0,2.226890756302521,73.0,82.0,70.0,168.0,945.0,1023.0,76.0,348.0,70.0,216.0,240.0,114.0,410.0,342.0,18177.0,1178.0,6.0,882.0,722.0,2245.0
1000,2018,7,Moon,MN,Chocolates,Ferrero Rocher,sku #28,3,Standart,No,Nothing,7632.0,3.1512605042016806,73.0,82.0,70.0,168.0,945.0,1023.0,76.0,348.0,70.0,216.0,240.0,114.0,410.0,342.0,18177.0,1178.0,6.0,882.0,722.0,2245.0
1001,2018,7,Moon,MN,Chocolates,Ferrero Rocher,sku #30,1,Standart,No,Nothing,9318.0,1.2324929971988794,73.0,82.0,70.0,168.0,945.0,1023.0,76.0,348.0,70.0,216.0,240.0,114.0,410.0,342.0,18177.0,1178.0,6.0,882.0,722.0,2245.0
1002,2018,7,Moon,MN,Chocolates,Ferrero Rocher,sku #31,1,Square,No,Nothing,1074.0,1.2614560807331892,73.0,82.0,70.0,168.0,945.0,1023.0,76.0,348.0,70.0,216.0,240.0,114.0,410.0,342.0,18177.0,1178.0,6.0,882.0,722.0,2245.0
1003,2018,7,Moon,MN,Chocolates,Ferrero Rocher,sku #41,1,Standart,No,Nothing,600.0,1.2324929971988794,73.0,82.0,70.0,168.0,945.0,1023.0,76.0,348.0,70.0,216.0,240.0,114.0,410.0,342.0,18177.0,1178.0,6.0,882.0,722.0,2245.0
1004,2018,7,Moon,MN,Chocolates,Ferrero Rocher,sku #46,1,Standart,No,Nothing,3678.0,1.2324929971988794,73.0,82.0,70.0,168.0,945.0,1023.0,76.0,348.0,70.0,216.0,240.0,114.0,410.0,342.0,18177.0,1178.0,6.0,882.0,722.0,2245.0
1005,2018,7,Moon,MN,Chocolates,Ferrero Rocher,sku #48,2,Standart,No,Nothing,7728.0,2.226890756302521,73.0,82.0,70.0,168.0,945.0,1023.0,76.0,348.0,70.0,216.0,240.0,114.0,410.0,342.0,18177.0,1178.0,6.0,882.0,722.0,2245.0
1006,2018,7,Moon,MN,Chocolates,Toblerone,sku #5,1,Standart,No,Nothing,852.0,1.2324929971988794,73.0,82.0,70.0,168.0,945.0,1023.0,76.0,348.0,70.0,216.0,240.0,114.0,410.0,342.0,18177.0,1178.0,6.0,882.0,722.0,2245.0
1007,2018,7,Moon,MN,Lollipops,Chupa Chups,sku #100,1,Round,Yes,Nuts,264.0,1.3137254901960786,73.0,82.0,70.0,168.0,945.0,1023.0,76.0,348.0,70.0,216.0,240.0,114.0,410.0,342.0,18177.0,1178.0,6.0,882.0,722.0,2245.0
1008,2018,7,Moon,MN,Lollipops,Chupa Chups,sku #76,1,Round,Yes,Nuts,180.0,1.3137254901960786,73.0,82.0,70.0,168.0,945.0,1023.0,76.0,348.0,70.0,216.0,240.0,114.0,410.0,342.0,18177.0,1178.0,6.0,882.0,722.0,2245.0
1009,2018,7,Moon,MN,Lollipops,Chupa Chups,sku #77,1,Round,No,Nuts,336.0,1.3137254901960786,73.0,82.0,70.0,168.0,945.0,1023.0,76.0,348.0,70.0,216.0,240.0,114.0,410.0,342.0,18177.0,1178.0,6.0,882.0,722.0,2245.0
1010,2018,7,Moon,MN,Lollipops,Chupa Chups,sku #97,1,Round,No,Nuts,600.0,1.3137254901960786,73.0,82.0,70.0,168.0,945.0,1023.0,76.0,348.0,70.0,216.0,240.0,114.0,410.0,342.0,18177.0,1178.0,6.0,882.0,722.0,2245.0
1011,2018,7,Pirate Bay,PB,Chocolates,Cadbury,sku #79,1,Standart,No,Nothing,924.0,1.2254144784265266,207.0,359.0,365.0,933.0,10571.0,1416.0,412.0,678.0,997.0,414.0,551.0,1142.0,907.0,712.0,20677.0,2069.0,961.0,2651.0,1561.0,8968.0
